,address,x,y
439,303 HOUGANG AVE 5,34833.5253840825,38892.6048351862
440,323 HOUGANG AVE 5,35175.8264356926,38806.6830190048
441,619 HOUGANG AVE 8,33606.9765760703,39096.3742590044
442,17 HOUGANG AVE 3,34416.7666967297,38387.2447373215
443,412 HOUGANG AVE 10,34905.0771723147,39633.4800840877
444,154 HOUGANG ST 11,33214.3894767631,37145.2985454574
445,301 HOUGANG AVE 5,34745.3127960879,38868.5948176384
446,138 LOR AH SOO,33690.1145247174,37081.3376345932
447,636 HOUGANG AVE 8,33107.0543636242,39180.9544468075
448,943 HOUGANG ST 92,33257.6920044525,39541.0887587983
449,690 HOUGANG ST 61,33829.0722954534,39879.7306533214
450,514 HOUGANG AVE 10,34218.1069020471,39347.2821023557
451,603 HOUGANG AVE 4,33845.5599320801,39272.0077758785
452,606 HOUGANG AVE 4,33856.2386886114,39188.1165781878
453,970 HOUGANG ST 91,33249.1466262173,40084.6496248916
454,566 HOUGANG ST 51,34133.7779990444,40359.6717589945
455,310 HOUGANG AVE 5,34998.5159514491,38708.3774507679
456,699C HOUGANG ST 52,34144.0477443114,39825.4335529581
457,111 HOUGANG AVE 1,34147.4570997292,37453.0274455287
458,436 HOUGANG AVE 8,34735.9088362269,39910.4610712938
459,696 HOUGANG ST 61,34021.2173606604,39772.7467395961
460,363 HOUGANG AVE 5,35019.4739573943,39102.2323548403
461,916 HOUGANG AVE 9,33672.9062679354,39656.4636840392
462,506 HOUGANG AVE 8,34042.9533748599,39419.043254232
463,134 LOR AH SOO,33919.53706358,36953.1040223651
464,456 HOUGANG AVE 10,34909.0040194504,39906.2190436423
465,463 HOUGANG AVE 10,34860.8368516853,39373.8077222984
466,438 HOUGANG AVE 8,34658.7836528122,40002.6960927155
467,220 HOUGANG ST 21,33697.2962394822,37668.4873937704
468,540 HOUGANG AVE 8,34450.6585450657,39977.4516559877
469,976 HOUGANG ST 91,33226.418548584,39911.4314931184
470,699A HOUGANG ST 52,34181.5258341627,39884.1681818776
471,567 HOUGANG ST 51,34197.3532957956,40052.1293399706
472,924 HOUGANG AVE 9,33433.8894441305,39809.2814066634
473,466 HOUGANG AVE 8,35087.5827322118,39391.8894222882
474,837 HOUGANG CTRL,34477.7036846811,39036.9623839483
475,967 HOUGANG AVE 9,33043.8688579667,40018.0458952971
476,357 HOUGANG AVE 7,35381.7266952964,39429.3367295992
477,577 HOUGANG AVE 4,33757.3670485429,40066.6261302363
478,633 HOUGANG AVE 8,33119.1082551917,39093.9721010122
479,446 HOUGANG AVE 8,34784.6673193211,40086.808367759
480,455 HOUGANG AVE 10,34912.6087849708,39940.6446073353
481,712 HOUGANG AVE 2,34017.1773112658,38657.8996856622
482,851 HOUGANG CTRL,34711.4982824503,39131.9256100841
483,33 TEBAN GDNS RD,17820.280982866,33618.0499363057
484,43 TEBAN GDNS RD,17800.8647069391,33706.5140512455
485,257 JURONG EAST ST 24,17462.2304399479,36295.6945546418
486,264 JURONG EAST ST 24,17798.7472496014,36219.4573127981
487,231 JURONG EAST ST 21,17403.3277329141,35920.7869543564
488,244 JURONG EAST ST 24,17795.4039691919,36024.5358865168
489,110 JURONG EAST ST 13,17193.7952849967,35671.2708631642
490,208 JURONG EAST ST 21,17911.4263871415,35623.1996751763
491,102 JURONG EAST ST 13,17416.4387338134,35364.4926501922
492,302 JURONG EAST ST 32,17000.9256345276,36310.6384635642
493,210 JURONG EAST ST 21,17453.8336169766,35673.9198565632
494,304 JURONG EAST ST 32,17030.4452423472,36365.0029707253
495,65 TEBAN GDNS RD,17528.4133840324,33802.3131882846
496,236 JURONG EAST ST 21,17851.5277423728,35841.0912624262
497,229 JURONG EAST ST 21,17394.3260345571,35998.5283333845
498,321 JURONG EAST ST 31,16512.0466354042,36720.3571811188
499,265 TOH GUAN RD,18137.962782952,35874.386619607
500,268 TOH GUAN RD,18175.015244416,36002.4766405206
501,407 PANDAN GDNS,18574.7111429144,33461.8862696905
502,240 JURONG EAST ST 21,17789.7254533032,35914.1394089684
503,276 TOH GUAN RD,18444.1612429637,35902.2881010156
504,272 TOH GUAN RD,18216.5797542119,36028.7480396666
505,269 TOH GUAN RD,18246.517393155,35957.5608595666
506,216 JURONG EAST ST 21,17399.4346648483,35764.9557210058
507,186 BOON LAY AVE,14390.3245093208,36429.542998923
508,185 BOON LAY AVE,14362.4769957252,36504.5252393577
509,210 BOON LAY PL,14624.8337039175,36657.6748201549
510,495 JURONG WEST ST 41,15874.3824565932,36867.7320241071
511,120 HO CHING RD,15863.0285424171,35288.378659578
512,215 BOON LAY PL,14538.6304257549,36756.5164041147
513,480 JURONG WEST ST 41,15838.6959892344,36553.3600280397
514,473 JURONG WEST ST 41,15693.183989305,36772.7575382814
515,504 JURONG WEST ST 51,15260.2244847408,36882.8952245694
516,440 JURONG WEST AVE 1,15704.5542784603,37046.9521759786
517,463 JURONG WEST ST 41,15749.6066890927,36965.7347308975
518,915 JURONG WEST ST 91,11813.1631195769,35916.8260860071
519,916 JURONG WEST ST 91,11807.0639392501,35873.0427513961
520,914 JURONG WEST ST 91,11824.2853928739,35957.3160218466
521,475 JURONG WEST ST 41,15955.046239716,36691.6158236954
522,462 JURONG WEST ST 41,15650.2393805236,36974.8814431652
523,339A KANG CHING RD,15551.6266225204,35558.9716190882
524,337B TAH CHING RD,15655.440328165,35514.2595719323
525,276A JURONG WEST ST 25,13569.8333246252,37256.367819747
526,273D JURONG WEST AVE 3,13506.054173003,37151.3950924687
527,275B JURONG WEST ST 25,13439.1362012019,37220.9172610529
528,816 JURONG WEST ST 81,12764.5110005056,36383.9267865587
529,417 JURONG WEST ST 42,16206.3275597189,37046.6939295419
530,446 JURONG WEST ST 42,15339.458347776,37146.9559294414
531,419 JURONG WEST ST 42,16187.1537606092,37005.1777274478
532,749 JURONG WEST ST 73,12948.5669470644,36688.2373718899
533,851 JURONG WEST ST 81,12325.5588286491,36525.2338068504
534,823 JURONG WEST ST 81,12525.5308917658,36537.7760420665
535,655A JURONG WEST ST 61,12994.0979550546,35302.8506300971
536,843 JURONG WEST ST 81,12499.4605628336,36259.7029557396
537,718 JURONG WEST ST 71,12887.1850500209,36206.3523352277
538,725 JURONG WEST AVE 5,12909.313034609,36399.353136871
539,411 JURONG WEST ST 42,15967.92793037,37313.5481877029
540,412 JURONG WEST ST 42,16072.2621242637,37261.4018999953
541,855 JURONG WEST ST 81,12688.7265979657,36587.1357078534
542,338A TAH CHING RD,15631.9843963273,35554.5785542
543,448 JURONG WEST ST 42,15322.2545403875,37193.0517077409
544,459 JURONG WEST ST 41,15490.3801747039,36938.3303708509
545,673A JURONG WEST ST 65,13302.1393720591,36267.9276144207
546,156 YUNG LOH RD,15587.8687797915,34457.17167034
547,465 JURONG WEST ST 41,15746.0940290457,36915.8624162711
548,621 JURONG WEST ST 65,13110.2528559696,35900.9640886039
549,755 JURONG WEST ST 74,13257.1738305409,36725.5354277734
550,675A JURONG WEST ST 64,13548.6709492533,36396.2466126308
551,662B JURONG WEST ST 64,13540.1207886767,35466.7228560019
552,659D JURONG WEST ST 65,13438.919149491,35399.3004379831
553,681C JURONG WEST CTRL 1,13692.8847856298,36293.2891277093
554,684B JURONG WEST ST 64,13632.3456400568,36220.8947696127
555,516 JURONG WEST ST 52,15450.9248893531,36404.7639324442
556,660B JURONG WEST ST 64,13627.9393480588,35376.7200075742
557,921 JURONG WEST ST 92,11928.3113678889,35746.2855508775
558,273B JURONG WEST AVE 3,13566.8311038557,37074.1341268793
559,183 YUNG SHENG RD,15687.509832005,35048.6628874931
560,268C BOON LAY DR,14052.9762381539,36584.8643680867
561,275D JURONG WEST ST 25,13490.799744837,37306.4123894703
562,275C JURONG WEST ST 25,13471.6048489437,37247.5499993898
563,221 BOON LAY PL,14546.3490037471,36498.1928442158
564,765 JURONG WEST ST 74,12984.4538490111,36911.1686692312
565,636 JURONG WEST ST 65,12926.0928178141,36045.3035673816
566,667D JURONG WEST ST 65,13408.3192470642,36003.881105233
567,631 JURONG WEST ST 65,13143.7031246908,36170.589259604
568,756 JURONG WEST ST 74,13243.4511742266,36827.6154438462
569,736 JURONG WEST ST 75,13347.1394190798,36472.0760539304
570,677C JURONG WEST ST 64,13715.0860792743,36388.1572518386
571,366 CORPORATION DR,15353.3833455611,35563.0077639129
572,539 JURONG WEST AVE 1,14983.0694566285,36998.802442573
573,673B JURONG WEST ST 65,13348.2202282427,36282.6391862985
574,650C JURONG WEST ST 61,12760.8154007653,35621.7996598575
575,653B JURONG WEST ST 61,12797.4984414876,35362.1135564037
576,748 JURONG WEST ST 73,12937.0481329132,36653.6548081655
577,825 JURONG WEST ST 81,12409.5056588929,36480.8246211391
578,686B JURONG WEST CTRL 1,13668.5676388508,36013.2104242463
579,646 JURONG WEST ST 61,12841.5025507715,35736.7453850899
580,402 JURONG WEST ST 42,15661.0948415436,37277.1926162969
581,650B JURONG WEST ST 61,12753.5130983535,35574.9967911914
582,988A JURONG WEST ST 93,12674.9818762923,35407.9368925821
583,989B JURONG WEST ST 93,12588.5840052618,35339.9482816607
584,633 JURONG WEST ST 65,13088.9967103843,36156.8809503131
585,658B JURONG WEST ST 65,13247.3356764531,35408.1527033057
586,352 KANG CHING RD,15409.3682492319,35726.0715017039
587,262 BOON LAY DR,13970.5190164596,36422.0237961393
588,660C JURONG WEST ST 64,13578.1826571291,35427.0296037626
589,987B JURONG WEST ST 93,12581.4286841787,35419.6526302341
590,330 TAH CHING RD,15851.2253908264,35538.2581179142
591,522 JURONG WEST ST 52,15016.9278588425,36509.8651775811
592,689 JURONG WEST CTRL 1,13831.5445680656,35888.6113612335
593,115 HO CHING RD,15907.3862120183,35096.3261235971
594,842 JURONG WEST ST 81,12437.3517498933,36291.5685139056
595,752 JURONG WEST ST 74,13099.548644064,36739.25938561
596,830A JURONG WEST ST 81,12519.1772787673,36377.7396474704
597,549 JURONG WEST ST 42,14951.8561432436,37224.1808155943
598,671C JURONG WEST ST 65,13322.2127053775,36224.5597684216
599,656C JURONG WEST ST 61,13160.1669706814,35352.8558817077
600,760 JURONG WEST ST 74,13184.7067384804,36857.1582369432
601,669D JURONG WEST ST 64,13525.675756664,36175.6573610641
602,607 JURONG WEST ST 65,13155.7966975849,35605.7382569779
603,336 TAH CHING RD,15776.5164702842,35632.945421109
604,363 YUNG AN RD,15409.5717106191,35419.0703347642
605,679A JURONG WEST CTRL 1,13812.3155298857,36268.1298650876
606,28 JLN BAHAGIA,30836.5926717026,34223.4988406673
607,97 GEYLANG BAHRU,32109.4189264514,33998.9423947446
608,68 GEYLANG BAHRU,32064.8488966767,33800.4877564553
609,57 GEYLANG BAHRU,31987.42905444,33975.6319308355
610,4 JLN BATU,20163.1808609227,38058.9596387874
611,65 KALLANG BAHRU,31900.3181302501,33550.7649046667
612,94 GEYLANG BAHRU,32228.0614924114,33877.7994209174
613,11 UPP BOON KENG RD,32184.0133432113,32947.4612739179
614,96 GEYLANG BAHRU,32133.6503845686,33958.2521756571
615,6 JLN BATU,20159.8675155491,38053.0831400175
616,684 RACE COURSE RD,30597.6247609602,32954.9284460377
617,10 GLOUCESTER RD,30102.4085238185,32911.7460519765
618,1 BEACH RD,31467.8327433821,31778.8939971235
619,26 BENDEMEER RD,31294.5568300281,33397.2863411549
620,44 JLN BAHAGIA,30661.2264211252,34403.7145973295
621,49 WHAMPOA STH,31681.2100424673,34002.6075448934
622,95 WHAMPOA DR,30546.3107822686,33826.8221735451
623,84 WHAMPOA DR,30638.6172966678,33937.1824808531
624,15 ST. GEORGE'S RD,31184.9075479265,34078.846935764
625,101 WHAMPOA DR,30280.9321185816,33630.5410186313
626,106 JLN DUSUN,29277.4055934697,34530.681464171
627,14 ST. GEORGE'S RD,31201.7962656049,33996.828448493
628,17 JLN TENTERAM,30948.5109024001,34492.4330541343
629,18 JLN TENTERAM,30978.3472344019,34449.9722488038
630,4 BOON KENG RD,30945.4759619404,33108.839750912
631,681 RACE COURSE RD,30443.2872526059,32890.0857380033
632,11 FARRER PK RD,30091.2292861762,32740.4760281704
633,120 MCNAIR RD,30639.4938574759,33525.8432759847
634,13 FARRER PK RD,30012.2995861089,32655.6733404174
635,3C UPP BOON KENG RD,32426.6093560904,32898.1284255646
636,38D BENDEMEER RD,31722.5140054598,33765.3881550338
637,5A UPP BOON KENG RD,32470.5942754727,32840.8704202306
638,12 FARRER PK RD,30038.8318044711,32697.7327922843
639,103 AH HOOD RD,29280.7657936821,34464.885344917
640,114 WHAMPOA RD,30689.7504241569,34181.0792603325
641,101 AH HOOD RD,29242.2662501857,34402.312493518
642,461 CRAWFORD LANE,31066.1478146007,31937.3235855363
643,58 GEYLANG BAHRU,31854.9373422628,33937.7655027546
644,103 JLN RAJAH,30166.0152084688,34396.7305022292
645,108 JLN RAJAH,30496.4848987283,34512.0740395729
646,8 MARINE TER,37213.7772555696,31855.6861721799
647,79 MARINE DR,36290.4477510042,31542.5620040111
648,29 MARINE CRES,36889.7630906096,31688.1745844502
649,5 CHANGI VILLAGE RD,45085.6262027593,41198.4228918366
650,256 PASIR RIS ST 21,42512.9094242807,38839.8293669019
651,632 PASIR RIS DR 3,39856.0570644103,40068.7450404353
652,473 PASIR RIS DR 6,41719.2132445825,39585.1912390292
653,736 PASIR RIS DR 10,39573.2022722848,40180.7171784118
654,126 PASIR RIS ST 11,41572.1269462835,38614.5664965063
655,749 PASIR RIS ST 71,39235.3601789633,40035.5809857678
656,634 PASIR RIS DR 1,39945.722697231,39951.5009461269
657,215 PASIR RIS ST 21,42298.810142979,38910.3783162981
658,738 PASIR RIS DR 10,39488.7858948084,40128.5639896039
659,487 PASIR RIS DR 4,42163.7539456133,39659.9147487395
660,232 PASIR RIS DR 4,42284.15638295,39635.5629451182
661,425 PASIR RIS DR 6,41526.5757798161,39065.9439480901
662,516 PASIR RIS ST 52,40266.2655784786,39572.2152636051
663,755 PASIR RIS ST 71,39171.6256726179,39939.4530173521
664,122 PASIR RIS ST 11,41475.4794884631,38729.615496099
665,558 PASIR RIS ST 51,41175.8944920897,38759.9255825821
666,571 PASIR RIS ST 53,40503.8063235208,39456.2229320314
667,746 PASIR RIS ST 71,39333.2575229034,40065.1187241115
668,739 PASIR RIS DR 10,39515.7702865805,40053.924988104
669,231 PASIR RIS DR 4,42254.1038770089,39487.2697715051
670,226 PASIR RIS ST 21,42290.1818607375,39225.4532257505
671,190 PASIR RIS ST 12,41948.7220471976,38618.6729235891
672,777 PASIR RIS ST 71,39573.2806966305,39670.2748742048
673,707 PASIR RIS DR 10,39675.6418114696,40365.7711209301
674,708 PASIR RIS DR 10,39758.9656963414,40350.3043023217
675,472 PASIR RIS DR 6,41794.2676136233,39574.1408824604
676,254 PASIR RIS ST 21,42523.1838610852,38908.2399437837
677,199 PASIR RIS ST 12,42062.0730431722,38819.6913509015
678,614 ELIAS RD,40121.5851611337,39755.2697636541
679,562 PASIR RIS ST 51,41016.611982164,38847.0286673643
680,266 PASIR RIS ST 21,42530.2268879488,38686.0480932835
681,270 PASIR RIS ST 21,42587.6584801693,38619.9881885536
682,218 PASIR RIS ST 21,42252.693025752,39050.0640320405
683,241 PASIR RIS ST 21,42361.659068658,39447.057029862
684,250 PASIR RIS ST 21,42420.2126042312,39139.922774598
685,132 PASIR RIS ST 11,41662.6558825355,38696.9492892269
686,501 PASIR RIS ST 52,40595.9734235872,39769.571385961
687,447 PASIR RIS DR 6,41860.0226894896,39206.6254804991
688,243 PASIR RIS ST 21,42431.2202526731,39285.1695967224
689,714 PASIR RIS ST 72,39600.3855549777,40511.8758285176
690,609 ELIAS RD,40175.8585919328,39720.1966164503
691,101 PASIR RIS ST 12,41895.7978723086,38787.3439869713
692,645 PASIR RIS DR 10,39626.4224377871,40044.4119121619
693,583 PASIR RIS ST 53,40663.1892323485,39750.1218757872
694,135 EDGEDALE PLAINS,36536.138544146,41556.1217510514
695,196B PUNGGOL FIELD,36198.7003467996,42320.7428082693
696,647 PUNGGOL CTRL,37140.4912026739,42216.3867911603
697,642A PUNGGOL DR,37280.8196893195,42227.4150218312
698,642B PUNGGOL DR,37229.7491560215,42240.8780999165
699,303C PUNGGOL CTRL,36010.5703296326,42878.5825351477
700,636A PUNGGOL DR,36973.6109142797,42458.666594414
701,126C EDGEDALE PLAINS,36607.4754902301,41763.8358498476
702,638C PUNGGOL DR,37133.6246078881,42394.7732114214
703,204B PUNGGOL FIELD,35778.1018630331,42284.8078407645
704,299 PUNGGOL CTRL,36011.4652328389,42729.7584610991
705,201B PUNGGOL FIELD,35849.5510125337,42428.0929040611
706,633B PUNGGOL DR,36911.6494156159,42565.6543521713
707,635A PUNGGOL DR,36953.977465569,42535.5039898381
708,303A PUNGGOL CTRL,36061.9857968735,42848.267938735
709,302B PUNGGOL PL,35953.1263275389,42914.2820177376
710,302D PUNGGOL PL,35999.2670235252,42937.4340892881
711,301D PUNGGOL PL,36024.965570813,42922.3802167829
712,301A PUNGGOL CTRL,36109.1533644758,42891.865700338
713,302C PUNGGOL PL,35973.5880293557,42952.4910793956
714,302A PUNGGOL PL,35915.3115366371,42919.6587012932
715,303D PUNGGOL PL,35978.8302019909,42899.2132231165
716,126A EDGEDALE PLAINS,36684.5529410345,41778.2152608708
717,101C PUNGGOL FIELD,36151.8246230967,42219.3823529724
718,641C PUNGGOL DR,37242.7922658324,42313.3794250675
719,199B PUNGGOL FIELD,36060.7718993863,42427.2077168766
720,193 EDGEFIELD PLAINS,36423.768836204,42426.9924509767
721,176B EDGEFIELD PLAINS,36367.6905860715,42271.0162642524
722,645 PUNGGOL CTRL,37232.2116381051,42184.6658534203
723,643 PUNGGOL CTRL,37203.4050531769,42134.1641463395
724,196C PUNGGOL FIELD,36255.132792878,42350.8733753413
725,652 PUNGGOL CTRL,37172.1386194807,42093.6540217567
726,173C PUNGGOL FIELD,36596.1538719926,42008.7453657929
727,160A PUNGGOL CTRL,37168.8766994122,41912.198881967
728,160B PUNGGOL CTRL,37201.4218040798,41902.6010254025
729,293 PUNGGOL CTRL,35958.8342639077,42813.2987923231
730,171A EDGEDALE PLAINS,36788.9032374956,41836.8492487445
731,166 STIRLING RD,24554.9033645885,30344.5508498903
732,83 C'WEALTH CL,24339.0887361141,31890.2797231823
733,97 C'WEALTH CRES,24458.4034329206,32054.1292480994
734,95 C'WEALTH DR,24410.2680768073,31968.6544295009
735,98 C'WEALTH CRES,24453.0011123829,32127.298769258
736,93 C'WEALTH DR,24352.8292808058,31958.5964087807
737,21 DOVER CRES,22581.7761536473,32150.9735991545
738,6 GHIM MOH RD,23001.4216499459,32731.2698695827
739,163 STIRLING RD,24584.8787779752,30474.672397336
740,3 GHIM MOH RD,22866.293445047,32699.7388937101
741,2 GHIM MOH RD,22842.0051133884,32741.7375674639
742,8 HOLLAND AVE,23649.0229894202,32093.2390244175
743,11 HOLLAND DR,23631.2348888731,32374.086413594
744,2 DOVER RD,22389.4300484918,31716.1319708265
745,161 MEI LING ST,24682.343047604,30437.9027901795
746,61B STRATHMORE AVE,25622.6099104974,30681.9501528777
747,168A QUEENSWAY,24670.4849898908,30188.1855076998
748,9 HOLLAND AVE,23673.5734720854,32208.4423907269
749,59 STRATHMORE AVE,25544.2465244057,30619.8701550588
750,28B DOVER CRES,22274.1376640415,31974.9386077449
751,181 STIRLING RD,24910.7396228891,30751.7355621178
752,30A HOLLAND CL,23978.8595642643,32198.8318821453
753,18C HOLLAND DR,23372.568634863,32513.6744545549
754,48 STRATHMORE AVE,25158.8052117657,30687.6516118981
755,91 TANGLIN HALT RD,24227.0909006195,31453.4288455602
756,183 STIRLING RD,24833.0673456695,30896.066959342
757,19 DOVER CRES,22470.7748309802,32239.4184939228
758,49 STRATHMORE AVE,25205.9455079148,30711.8714471105
759,28A DOVER CRES,22309.6424326943,31916.5526357293
760,18D HOLLAND DR,23468.5569770699,32476.9279418699
761,483 ADMIRALTY LINK,26026.0804989776,48626.6995924022
762,474 SEMBAWANG DR,26133.2080948204,48037.89859364
763,405 ADMIRALTY LINK,26088.1448785178,48323.8733187243
764,589B MONTREAL DR,27127.3954940913,47923.6197326239
765,359B ADMIRALTY DR,25970.7966320775,47918.4735700339
766,501B WELLINGTON CIRCLE,26670.3016916383,48200.8397158291
767,320 SEMBAWANG CL,26390.8247762267,47565.27041444
768,507B WELLINGTON CIRCLE,26897.4561899435,48277.7137355153
769,318 SEMBAWANG VISTA,26517.176385764,47542.3726847582
770,466A SEMBAWANG DR,25804.3762959642,48534.2633494232
771,300 CANBERRA RD,26840.1574439034,47500.5072809346
772,510B WELLINGTON CIRCLE,26616.1905577676,48358.2148584928
773,316 SEMBAWANG VISTA,26571.7361516897,47568.6916046385
774,304 CANBERRA RD,26769.3048158269,47419.4603354055
775,424 CANBERRA RD,26414.1378734494,48312.0171073582
776,354B ADMIRALTY DR,26371.0697410265,48003.2743509021
777,341B SEMBAWANG CL,26351.6896050721,47736.0281828884
778,468D ADMIRALTY DR,25880.5833606282,48051.0033290666
779,471 SEMBAWANG DR,26059.2597784409,48173.9786660913
780,502A WELLINGTON CIRCLE,26675.3258439871,48061.998900583
781,302B ANCHORVALE LINK,34386.3755525872,41088.3485564385
